score,aw_title,title
0.4, T:Parents,Gallants
0.5333333333333333, T:Gold Raiders,Seoul Raiders
0.4285714285714286, T:Another Way,Motorway
0.31999999999999995," T:Tread Softly, Stranger","Secretly, Greatly"
0.4285714285714286, T:Deliverance,Divergence
0.4666666666666667, T:The Murderer,Murderer
0.46153846153846156, T:After Life,Parallel Life
0.5, T:Vessel of Wrath,Days of Wrath
0.46153846153846156, T:Die Hard 2,Overheard 2
0.4, T:The Hard Way,Overheard 3
0.375, Tm:Silver Bears,Silver Medalist
0.5882352941176471, T:Eye for an Eye,Eye For An Eye
0.4285714285714286, T:Black Angel,Black Ransom
0.33333333333333337, T:Sweethearts on Parade,Brave Hearts: Umizaru
0.47058823529411764, T:Toy Soldiers,Heaven's Soldiers
0.38095238095238093, T:The Best of Times,Running Out of Time 2
0.4838709677419355, T:Confessions of a Nazi Spy,Confessions of a Dangerous Mind
0.5, T:Double Date,Double Tap
0.5, T:My Girl,Spy Girl
0.5625, T:The Detective,Blind Detective
0.5714285714285714, T:Shadowlands,Meadowland
0.5714285714285714, T:Hearts of the West,Watchers of the Sky
0.35, T:Things To Come,All Things Must Pass
0.30000000000000004, T:Rosebud,Goosebumps
0.4444444444444444, T:A Woman's Tale,A Ballerina's Tale
0.42105263157894735, T:The Great Lie,Northern Limit Line
0.3846153846153846, T:Unser Dorf,Sunset Edge
0.5, T:A Place in Time,Back in Time
0.5, T:The Lion King,The Girl King
0.4, T:Creature Comforts,Creative Control
0.4375, T:Sweet Liberty,Sweet Alibis
0.46153846153846156, T:The Wizard,Genome Hazard
0.47058823529411764, Tm:Hang 'Em High,Gangster High
0.46153846153846156, T:The Deadly,The Deal
0.34615384615384615, T:Bad Day at Black Rock,Zombie Ninjas vs Black Ops
0.4736842105263158, T:The Flame Within,The Wicked Within
0.2727272727272727, T:Hi de Ho,Hi-De-Ho
0.55, T:A Christmas Carol,The Christmas Candle
0.5333333333333333, T:The Pleasure of his Company,The Measure of a Man
0.4444444444444444, T:Never on Sunday,A Month of Sundays
0.5555555555555556, T:Gloria,Gloria
0.5555555555555556, T:Marius,Marius
0.46153846153846156, T:Brainstorm,Windstorm
0.7666666666666666, T:Blondie has Servant Trouble,Blondie Has Servant Trouble
0.3125, T:Sleep with Me,Algorithm
0.4375, T:The Outsiders,Freedom Riders
0.6, T:Lifepod,Lifepod
0.4, T:Bank Robber,My Grandpa the Bankrobber
0.4444444444444444, T:Mother,Wither
0.4736842105263158, T:Heaven and Earth,No Place on Earth
0.40909090909090906, T:An Imaginary Tale,Rita's Last Fairy Tale
0.4736842105263158, T:The Streetwalker,The Floorwalker
0.38888888888888884, T:Identity Crisis,Religion In Crisis
0.3076923076923077, Tm:Lepke,Chupke Chupke
0.0, T:PI,I
0.5833333333333333, T:Vagabond,The Vagabond
0.41666666666666663, T:Unchained,Gunhed
0.5384615384615384, T:The Bounty,The Count
0.47058823529411764, T:The Magic Shop,The Pawnshop
0.38888888888888884," T:Kiss Me, Deadly",Miss You Already
0.46153846153846156, T:A Pocketful of Miracles,The Cokeville Miracle
0.5217391304347826, T:Tales from the Crypt,Tales From The Dark 2
0.4285714285714286, T:Swamp Water,Now & Later
0.5, T:The Witches of Eastwick,The Witches of Oz
0.5333333333333333, T:Early Summer,Dark Summer
0.4285714285714286, T:Night Shift,The Shift
0.375, T:Whity,Unity
0.5238095238095238, T:The Perfect Murder,The Perfect Guy
0.4666666666666667, T:Casbah,Rock the Kasbah
0.4, T:The Big Cage,The Mafu Cage
0.5, T:Summer School,Whiskey School
0.5, T:Up the Junction,Lost Junction
0.4666666666666667, T:Night Caller,Night Game
0.5333333333333333, T:Isle of Fury,Edge of Fury
0.5263157894736843, T:Forces of Nature,Freaks of Nature
0.125,nan,unINDIAN
0.4736842105263158, T:Shark's Treasure,The Treasure
0.4285714285714286, T:No Pain,Sighs of Spain
0.3529411764705882, T:Waiting for the Light,Milton Glaser: To Inform & Delight
0.5, T:Sweepings,Housekeeping
0.4285714285714286, T:Davy,Gravy
0.3421052631578947, T:Witness for the Prosecution,The Professor and His Beloved Equation
0.44999999999999996, T:Vice Academy,Bikini Model Academy
0.47058823529411764, T:Age of Consent,Badge of Honor
0.4666666666666667, T:The Curse of the Cat People,The Curse of Downers Grove
0.46153846153846156, T:Bordertown,Freetown
0.6363636363636364, T:Momentum,Momentum
0.5, T:Halloween,Tales of Halloween
0.6153846153846154, T:The Valley,Death Valley
0.43999999999999995, T:The Time Machine,Summer Time Machine Blues
0.48484848484848486, T:The Fall of the House of Usher,The Ball at the Anjo House
0.40625, T:The Day the Earth Stood Still,The Day the '60s Died
0.46153846153846156, T:The Little Thief,"Alfie, the Little Werewolf"
0.4444444444444444, T:Les Diaboliques,The Diabolical
0.33333333333333337, T:Serial,Aferim!
0.5294117647058824, T:House of Games,House of Boys
0.6129032258064516, T:The Bullfighter and The Lady,The Soldier and the Lady
0.4545454545454546, T:A Kiss Before Dying,A Time For Dying
0.5, Tm:Snowball Express,The Red Ball Express
0.5, T:Tiger Shark,Killer Shark
0.56, T:Behind the Locked Door,Behind Locked Doors
0.4736842105263158, T:Green for Danger,Assigned to Danger
0.47619047619047616, T:The Crossing Guard,The Missing Juror
0.6153846153846154, T:The Tunnel,The Tunnel
0.44999999999999996, T:Vagabond,The Beloved Vagabond
0.47058823529411764, T:The Blue Angel,The Blue Veil
0.46153846153846156, T:L.A. Story,War Story
0.33333333333333337, T:Le Bl\'e en herbe,Could It Happen Here?
0.4285714285714286, T:The Last Angry Man,God's Angry Man
0.5, T:Behind the Mosquito Net,Behind the Rising Sun
0.4444444444444444, T:Follow the Boys,Pillow to Post
0.5, T:Pirates of Penzance,Taste of Vengeance
0.30000000000000004, T:Dry Run,Overrun!
0.2857142857142857, T:The Left Hand of God,Alleluja & Sartana Are Sons... Sons of God
0.5454545454545454, T:Singin' in the Rain,A Virgin in the Family
0.4444444444444444, T:King Kong Lives,Skin 'em Alive
0.4285714285714286, T:Wolf,Rolf
0.4, T:The Old Well,They Found Hell
0.5161290322580645, T:The Pleasure Garden,"Anna: the Pleasure, the Torment"
0.5882352941176471, T:Under the Skin,Under the Gun
0.5294117647058824, T:The Young Guns,The Young Land
0.4285714285714286, T:1941,1944
0.5, T:Double Date,Double Bang
0.5555555555555556, T:Parting Glances,Taking Chances
0.33333333333333337, T:John Paul Jones,Pope John Paul II
0.4545454545454546, T:Hideaway,Hide Away
0.30000000000000004, T:Triumph,Nymph
0.33333333333333337, T:Jet Pilot,Sex Pot
0.3846153846153846, T:Elizabeth,El analfabeto
0.4285714285714286, T:La Boulangerie de Monceau,El bolero de Raquel
0.5, T:Special Section,Official Rejection
0.4285714285714286, T:Lorna Doone,Go Goa Gone
0.5, T:Annabel,The Wannabes
0.33333333333333337, T:Nothing But the Best,Money for Nothing: Inside the Federal Reserve
0.4285714285714286, T:The Rapture,The Vultures
0.6086956521739131, T:Voyage of the Damned,Forest of the Damned
0.4666666666666667, T:Moonraker,Aanmodderfakker
0.625, T:The Collector,The Collectors
0.5238095238095238, T:The Marying Man,9/11: The Falling Man
0.4285714285714286, T:Late Spring,Škola princů
0.42105263157894735, T:Father and Son,Pünktchen und Anton
0.5333333333333333, T:Phantom Lady,Phantom Boy
0.5, T:The Cowboys,Les Cowboys
0.4444444444444444, T:Sliver,Alive
0.4444444444444444, T:Far and Away,Master and Tatyana
0.55, T:The Best of Times,The Best of Men
0.5, T:The Face of the Cat,The Sixth Face of the Pentagon
0.33333333333333337, T:L'Eclisse,E-clip-se
0.4, T:The Gun Hawk,Bone Tomahawk
0.42500000000000004, T:Slow Bob in the Third Dimension,Paranormal Activity: The Ghost Dimension
0.30000000000000004, T:Rama Dama,Pyaar Ka Punchnama 2
0.7083333333333333, T:A Chinese Ghost Story,A Chinese Ghost Story
0.5333333333333333, T:Alien Nation,Imagination
0.5, T:I Wake up Screaming,The Edge of Dreaming
0.46875, T:Neptune's Daughter,The Chinese Botanist's Daughters
0.75, T:The Secret Life of Plants,The Secret Life of Plants
0.37037037037037035, T:The Barkleys of Broadway,The Loreley's Grasp
0.4117647058823529, T:Hitch Hike,Demon Witch Child
0.5909090909090908, T:The Sorcerers,Night of the Sorcerers
0.6190476190476191, T:Night of the Eagle,Night of the Seagulls
0.5333333333333333, T:The Serpent,The Sea Serpent
0.5833333333333333, T:The Mouse that Roared,The House That Screamed
0.4285714285714286, T:Jetsons: The Movie,Blinky Bill the Movie
0.45833333333333337, T:The Duchess of Idaho,N: The Madness Of Reason
0.4285714285714286, T:Elstree Calling,A Nightingale Falling
0.4411764705882353, T:Monty Python and the Holy Grail,Jem and the Holograms
0.2666666666666667, T:The 39 Steps,The 33
0.5, T:Rose of the Blood,Blood of My Blood
0.4782608695652174, T:The Way to the Stars,Journey to the Shore
0.4, T:Father's Day,Patrick's Day
0.6363636363636364, T:Devotion,Devotion
0.4, T:De Sade,Self Made
0.4285714285714286, T:The Breakfast Club,The Genius Club
0.38888888888888884, T:The Brothers,Peak: The Rescuers
0.5555555555555556, T:Always,Railways
0.47058823529411764, T:The Waterdance,The Watermen
0.5789473684210527, T:The Last Hunt,Ao: The Last Hunter
0.5, T:Metroland,Homeland
0.4, Tm:Ghost Story,Ghost Shark
0.33333333333333337, T:King Kong,Pee Mak Phrakanong
0.5, T:Monsignor,Le Rossignol
0.4545454545454546, T:Suburbia,Suburra
0.4193548387096774, T:Murder at the Gallop,Amy Schumer: Live at the Apollo
0.4285714285714286, T:Nice People,They Look Like People
0.6, T:A Christmas Carol,The Christmas Card
0.47619047619047616, T:A Bird in the Hand,Big Bird in China
0.5454545454545454, T:Election,Revelation
0.5263157894736843, T:Ordinary Fascism,Extraordinary Tales
0.34375, T:The Man on The Flying Trapeze,The Snow Queen 2: Refreeze
0.2727272727272727, T:Voltaire,Colt 45
0.4, T:Persona,SuperBob
0.375, T:Rabid,David
0.4545454545454546, T:Blood of the Condor,Word of Honor
0.2142857142857143, T:The Howling,Howl
0.3877551020408163, T:The Great Adventure,Barbie & Her Sisters in the Great Puppy Adventure
0.4375, Tm:Brian's Song,Varian's War
0.5909090909090908, T:When Tomorrow Comes,If Tomorrow Comes
0.5, T:From Russia With Love,From Mexico With Love
0.5294117647058824, T:Last September,Liz in September
0.5, T:Once Around,Losing Ground
0.782608695652174, T:Looking for Langston,Looking for Langston
0.6666666666666667, T:Fireworks,Fireworks
0.3076923076923077, T:Videodrome,Pedro
0.2727272727272727, T:Die Hard,Hard
0.368421052631579, T:Sugar Cane Alley,Sugar Coated
0.375, T:Topos,Monopol
0.5, T:Smile,Silsile
0.2272727272727273, T:Sir Arne's Treasure,Bir Avuç Deniz
0.3529411764705882, T:Evening Star,Gecenin Kanatları
0.33333333333333337, T:Benvenuta,Beni Unutma
0.2941176470588235, T:Penrod and Sam,Benim Dünyam
0.45833333333333337, Tm:Butterflies are Free,The Butterfly's Dream
0.5238095238095238, T:Ryan's Daughter,Fathers and Daughters
0.36363636363636365, T:Survive!,Curve
0.48, T:The Golden Idol,Night At The Golden Eagle
0.11111111111111116, T:PI,K-9: P.I.
0.5, T:The Rainmaker,The Dressmaker
0.47619047619047616, T:The Perfect Murder,The Perfect Husband
0.41666666666666663, Tm:Hooper,Sharpshooter
0.35, Tm:First Deadly Sin,Half Past Dead 2
0.375, T:A Better Tomorrow,Ripper: Letter from Hell
0.42105263157894735, T:The Three Ghosts,Lonesome Ghosts
0.375, T:Big Bad Mama,The Big Bad Wolf
0.4285714285714286, T:Gulliver's Travels,Gulliver Mickey
0.4285714285714286, T:Golden Gate,Ye Olden Days
0.375, Tm:Stuckey's Last Stand,Mickey's Good Deed
0.5789473684210527, T:Within the Woods,Babes in the Woods
0.75, T:Flowers and Trees,Flowers and Trees
0.4375, T:Two Orphans,Mickey's Orphans
0.5714285714285714, T:Three Little Words,Three Little Wolves
0.4, T:Little Big League,Little Hiawatha
0.375, T:City Slickers,Magician Mickey
0.4, T:Sleeping Partners,Alpine Climbers
0.5333333333333333, T:The Terror,Thru the Mirror
0.375, Tm:Stuckey's Last Stand,Mickey's Polo Team
0.31999999999999995, T:Three Ninjas Kick Back,Three Orphan Kittens
0.38095238095238093, T:The Great Day,Pluto's Judgement Day
0.45833333333333337, T:To Kill a Mockingbird,Who Killed Cock Robin?
0.55, T:The Flying Deuces,The Flying Mouse
0.6470588235294117, T:The Mad Doctor,The Mad Doctor
0.4736842105263158, T:Making A Living,Building a Building
0.5555555555555556, T:Forgotten Faces,The Forgotten Ones
0.4, T:Arsenal,Arena
0.46153846153846156, T:Things Change,Balto III: Wings of Change
0.4285714285714286, T:Fear,Bear
0.5, Tm:Big Foot,Bigfoot
0.5, Tm:Big Foot,Bigfoot
0.36363636363636365, T:Escapade,Crescendo
0.48, T:Million Dollar Mermaid,Million Dollar Crocodile
0.5172413793103448, T:The Ghost and the Darkness,Deep in the Darkness
0.47619047619047616, T:Passionate Friends,Dysfunctional Friends
0.3157894736842105, T:The Rugrats Movie,Films of Fury: The Kung Fu Movie Movie
0.35, T:Not of This Earth,Give Us This Day
0.5, T:Tommy,Mommy
0.4444444444444444, T:Rooster Cogburn,Monster Dog
0.375, T:Belle,Needle
0.42307692307692313, T:The Perfect Crime,Nowitzki: The Perfect Shot
0.5, T:Octopussy,Octopus
0.5833333333333333, T:Firelight,Safelight
0.5333333333333333, T:Hellfighters,Sci-fighters
0.75, T:Strictly Business,Strictly Business
0.5294117647058824, T:Chinese Box,The Chinese Boxer
0.41666666666666663, T:The Diplomatic Corpse,The Diplomat
0.6799999999999999, T:The Sound and the Fury,The Sound And The Fury
0.4, T:The Train Robbers,The Trail of '98
0.631578947368421, T:Once Upon a Time,Twice Upon a Time
0.5, T:Captain Blood,Uncertain Glory
0.5714285714285714, T:Where the Boys Are,Where the Spies Are
0.4285714285714286, T:Holy Terror,Why Horror?
0.47058823529411764, T:Love and Money,Now Add Honey
0.5, T:Darling,Yearning
0.4, T:Galileo,Balibo
0.4285714285714286, T:Body Double,Body Count
0.5, T:The Macomber Affair,The Concorde Affair
0.4375, T:Hornet's Nest,The Crow's Nest
0.5, T:Raintree County,Berkshire County
0.3666666666666667, T:The Patriot,Johan Falk: De 107 patrioterna
0.5, T:The Strangler,The Triangle
0.4736842105263158, T:The Silent Enemy,The Absent One
0.41666666666666663, T:Red River,Forever
0.44999999999999996, Tm:Hotel Paradiso,Artificial Paradises
0.5789473684210527, T:The Vampire,Lust of the Vampire
0.6666666666666667, T:Kull the Conqueror,Erik the Conqueror
0.4545454545454546, T:Remember Last Night,Four Times That Night
0.5, T:The House of Rothschild,The House of Exorcism
0.4782608695652174, T:Crimes of the Future,Knives of the Avenger
0.4545454545454546, T:A Man Called Horse,Gunman Called Nebraska
0.4545454545454546, T:Road to Morocco,The Road to Fort Alamo
0.4782608695652174, T:A Night at the Opera,One Night at Dinner
0.5, T:Dumbo,Trumbo
0.4117647058823529, T:Ethnic Notions,Panic Button
0.47058823529411764, T:Song of Songs,Two Sons of Ringo
0.5, T:Time To Kill,The Moment to Kill
0.4444444444444444, T:Priest,Deep West
0.6086956521739131, T:Love From A Stranger,A Bullet for a Stranger
0.5, T:The Return of Carol Deane,The Return of Halleluja
0.4285714285714286, T:Here Comes the Navy,"Holy God, Here Comes the Passatore!"
0.38636363636363635, T:There was an Old Woman,In the West There Was a Man Named Invincible
0.5, T:The Crazy Quilt,The Crazy Bunch
0.4285714285714286, T:Exit in Red,Poker In Bed
0.43333333333333335, T:Woman of the Year,Exterminators of the Year 3000
0.4375, T:Shallow Grave,All Hallows' Eve
0.4, T:Ransom ,Great Transport
0.5, T:City on Trial,City on Fire
0.6842105263157895, T:The Greek Tycoon,The Greek Tycoon
0.5, T:The Omega Man,The Comedy Man
0.375, T:Blaze,Haze
0.38888888888888884, T:The Leopard Man,Billboard Dad
0.42105263157894735, T:Tigre Reale,Our Lips Are Sealed
0.6470588235294117, Tm:The Challenge,The Challenge
0.4444444444444444, T:The Last Safari,Delhi Safari
0.3846153846153846, T:Golden Boy,Yolngu Boy
0.5238095238095238, T:The Gold of Naples,The Land of Smiles
0.4, T:Daisies,Foodies
0.33333333333333337, T:Always,24 Days
0.4347826086956522, T:Mistress of the Apes,Ghosts of Ole Miss
0.5, T:Weekend,Long Weekend
0.4545454545454546, T:Hollywood Boulevard,Hollywood Hong Kong
0.375, T:Marguerite de la Nuit,Marguerite
0.4285714285714286, T:Jabberwocky,Rubberneck
0.33333333333333337, T:A Place in Time,Lake Placid 2
0.33333333333333337, T:A Place in Time,Lake Placid 3
0.4358974358974359, Tm:Friday the 13th - The Final Chapter,Lake Placid: The Final Chapter
0.4444444444444444, T:The Man with the Golden Arm,Getting Away with It the Italian Way
0.42105263157894735, T:Black Legion,I due della legione
0.5, T:The Strange Woman,The Strange Type
0.4666666666666667, T:Passage Home,Massacre Time
0.4666666666666667, T:The Exorcist,The Eroticist
0.5454545454545454, T:The Devil's Passkey,The Devil's Honey
0.6666666666666667, T:Enigma,Aenigma
0.4, T:The Mummy's Ghost,Sodoma's Ghost
0.34615384615384615, T:Dancing Lady,Murder-Rock: Dancing Death
0.5, T:Kiss of Death,Touch of Death
0.36363636363636365, T:Psycho,The Psychic
0.75, T:They Died With Their Boots On,They Died with Their Boots On
0.4545454545454546, T:Dementia,Demonia
0.35, T:The Love Letter,Kabukicho Love Hotel
0.36363636363636365, T:Holy Man,My Man
0.5, T:Night Moves,Night Slaves
0.36363636363636365, T:La Bamba,La buca
0.5, T:Eye of God,Soldier of God
0.5, T:Camilla,Lovemilla
0.6923076923076923," T:Theodora, Slave Express","Teodora, Slave Empress"
0.5, T:Beyond the Valley of the Dolls,Samson and the Seven Miracles of the World
0.4117647058823529, T:The Cure,The Witch's Curse
0.5714285714285714, T:Double Date,Double Face
0.6470588235294117, T:Les Miserables,Les Misérables
0.368421052631579, T:The Kill Off,Django Kills Softly
0.5333333333333333, T:The Avengers,3 Avengers
0.375, T:The Day the Earth Stood Still,The Day the Sky Exploded
0.33333333333333337, T:A Girl's own Story,Werewolf In A Girls' Dormitory
0.4375, T:The Strangler,Idaho Transfer
0.375, T:Force of Arms,Divorce Corp.
0.5454545454545454, T:War of the Monsters,War of the Buttons
0.5454545454545454, T:War of the Monsters,War of the Buttons
0.4444444444444444, T:Killer of Sheep,Killer Crush
0.5294117647058824, T:Silent Witness,Reluctant Witness
0.4285714285714286, T:I Believe in You,I Believe in Unicorns
0.48484848484848486, T:Creature From the Black Lagoon,Letters from the Big Man
0.2941176470588235, T:The Last Temptation of Christ,Paul McCartney Really Is Dead: The Last Testament of George Harrison
0.4, T:Kitchen Sink,Witch Hunt
0.5, T:Number Thirteen,Five Thirteen
0.4782608695652174, T:The Three Godfathers,The Grief of Others
0.368421052631579, T:Cookie's Fortune,Huie's Sermon
0.4642857142857143, T:Empire of the Sun,Wodaabe: Herdsmen of the Sun
0.5862068965517242, T:King of the Mountain,The Dark Glow of the Mountain
0.4736842105263158, T:American Madness,American Warships
0.33333333333333337, T:Duel in the Sun,Cruel & Unusual
0.33333333333333337, T:Love in Morocco,"Il ricco, il povero e il maggiordomo"
0.4666666666666667, T:Elephant Boy,Elephant
0.4722222222222222, T:The Addams Family,Halloween with the New Addams Family
0.6, T:Revenge,Treevenge
0.4666666666666667, T:The Warriors,Wolf Warrior
0.4285714285714286, T:The Vikings,Rubble Kings
0.46875, T:The Magnificent Ambersons,The Seven Magnificent Gladiators
0.4347826086956522, T:Drive-In Massacre,Women's Prison Massacre
0.5454545454545454, T:The Reign of Terror,Rats: Night of Terror
0.4666666666666667, T:Last Command,Strike Commando
0.4666666666666667, T:Working Girl,Shocking Dark
0.33333333333333337, T:True Lies,Cruel Jaws
0.40909090909090906, T:The Shining,Zombies: The Beginning
0.6875, T:Hand of Death,Land of Death
0.5, T:Lisztomania,Libidomania
0.4285714285714286, Tm:The Spell,The Other Hell
0.4642857142857143, T:Father of the Bride,"Armida, the drama of a bride"
0.40909090909090906, T:Ganja and Hess,Caligula and Messalina
0.5, T:Passion,Concussion
0.5, T:The Linguini Incident,The Phoenix Incident
0.4666666666666667, T:Committments,Committed
0.40909090909090906, T:So ist das Leben,Der Rest ist Schweigen
0.6153846153846154, T:Blind Date,Blind Date
0.4, T:Les Quatre-Cents Coups,Les quatre vérités
0.5, T:The Uninvited,The Uninhibited
0.7222222222222222, T:Special Section,Special Section
0.4736842105263158, T:To Catch a Thief,To Catch a Spy
0.375, T:From Russia With Love,To Russia... With Elton
0.3793103448275862, T:The Voice of the Turtle,The Exorcism of Molly Hartley
0.36, T:Somewhere in Time,Seven Days Somewhere Else
0.5, T:Comrade X,Comrades
0.47058823529411764, T:Odd Obsessions,United Passions
0.5555555555555556, T:Terror,Terror
0.4878048780487805, T:The Secret of the Blue Room,Detective K: Secret of the Virtuous Widow
0.4375, T:Killer Condom,Killer Tattoo
0.38888888888888884, T:The Midnight Man,Yaji and Kita: The Midnight Pilgrims
0.5, T:Young Doctors in Love,Young Policemen in Love
0.5, T:The Rugrats Movie,The Peanuts Movie
0.5, T:Shame,Varsham
0.33333333333333337, T:Shame,Sandesham
0.7222222222222222, T:Making A Living,Making a Living
0.5652173913043479, T:Spies of the Air,The Lies of the Victors
0.47058823529411764, T:A Woman's Tale,An Autumn's Tale
0.368421052631579, T:Lust in the Dust,Just Once More
0.40740740740740744, T:The Dark City,Bloodsport: The Dark Kumite
0.7727272727272727, T:King of the Gypsies,King of the Gypsies
0.6551724137931034, T:The Haunting of Hill House,The Haunting of Whaley House
0.4285714285714286, T:The Most Beautiful,Am I Beautiful?
0.5, T:Naked Lunch,Skinwalker Ranch
0.5217391304347826, T:The Devil's Disciple,The Devil's Needle
0.5454545454545454, T:Children of Sanchez,Children of Eve
0.2857142857142857, T:O Canto do Mar,Jack Frusciante è uscito dal gruppo
0.3529411764705882, T:Song of Norway,Song 'e napule
0.5909090909090908, T:Everything for Sale,Everything You Want
0.5, T:The Lion King,The Sun King
0.6, T:Living it Up,Living It Up
0.38888888888888884, T:Victoria Regina,Batkid Begins
0.3846153846153846, T:Cover Girl,Cover Up
0.4516129032258065, T:The House That Dripped Blood,The House That Swift Built
0.5333333333333333, T:Sea of Love,Formula of Love
0.5, Tm:Hardbodies,Homebodies
0.35, T:For Love or Money,"Poor, Poor Pavel"
0.4444444444444444, T:The Last Hurrah,The Last Inch
0.5161290322580645, T:The Three Musketeers,D'Artagnan and Three Musketeers
0.5, T:Rain Killer,Antikiller
0.5, T:The Killers,High Rollers
0.47619047619047616, T:Ashes and Diamonds,Cabbages and Kings
0.40909090909090906, T:Woman Against Woman,Sentimentalnyy roman
0.5, T:Le Comedien,Little Tragedies
0.5789473684210527, T:Looking For Love,Looking For Lola
0.5263157894736843, T:The Older Sister,Elder Sister
0.47058823529411764, T:The Murder Man,The Elder Son
0.375, T:A World Apart,OceanWorld 3D
0.4285714285714286, T:Once Upon A Time in America,Once Upon a Time Twenty Years Later
0.3529411764705882, Tm:Tendres Cousines,A Man from Boulevard des Capucines
0.4177215189873418, T:Sherlock Holmes and the Voice of Terror,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles
0.6923076923076923, T:Cinderella,Cinderella
0.5, T:The Music Teacher,The First Teacher
0.5, T:Days of Heaven,Four Winds of Heaven
0.4375, T:Out of Bounds,31st of June
0.5, T:Elstree Calling,Tears Were Falling
0.7272727272727273, T:Three Men in a Boat,Three Men in a Boat
0.368421052631579, T:Northern Pursuit,Closed Circuit
0.4347826086956522, T:The Five-Forty-Eight,The Forty-First
0.4545454545454546, T:Neighbors,A Distant Neighborhood
0.33333333333333337, T:Livin' Large!,"Naval Cadets, Charge!"
0.47619047619047616, T:The Avengers,The Elusive Revengers
0.3513513513513513, T:We're Back! A Dinosaur Story,A Nymphoid Barbarian in Dinosaur Hell
0.6153846153846154, T:The Valley,Death Valley
0.31818181818181823, T:The Children's Hour,Children...
0.5, T:Playmates,Classmates
0.30434782608695654, T:Vanya on 42nd Street,Lokmanya: Ek Yug Purush
0.4285714285714286, T:Hook,Sandook
0.30000000000000004, T:Jumanji,Baji
0.33333333333333337, T:Mata Hari,Lai Bhaari
0.375, T:Siege,Rege
0.368421052631579, T:The Leather Boys,Poshter Boyz
0.4, T:Safari,Duniyadari
0.33333333333333337, T:Macho,Premachi Goshta
0.36363636363636365, T:Grease,Time Please
0.36363636363636365, T:Alien 2,Zapatlela 2
0.2727272727272727, T:The Premature Burial,Prem Mhanje Prem Mhanje Prem Asta
0.375, Tm:Pancho Villa,Yedyanchi Jatra
0.2592592592592593, T:Charlie Chan in Shanghai,Shikshanachya Aaicha Gho
0.368421052631579, T:Shanghai Cobra,Kshanbhar Vishranti
0.36363636363636365, T:La Bamba,Agadbam
0.375, T:Hedda,Zenda
0.35, T:Une Carnet de Bal,Be Dune Saade Char
0.3076923076923077, T:Le Plaisir,Gaiir
0.47058823529411764, T:The Wild Bunch,The Wild Bull
0.4545454545454546, T:Far East,Zabardast
0.31034482758620685, T:Kid Galahad,Jatra: Hyalagaad Re Tyalagaad
0.3529411764705882, T:Mariachi,Hee Porgi Kunachi
0.40909090909090906, T:Combination Platter,Dombivali Fast
0.4, T:Madame Satan,Dhadakebaaz
0.3076923076923077, T:Chitty Chitty Bang Bang,Ashi Hi Banwa Banwi
0.375, T:Rodan,Padosan
0.46153846153846156, T:Providence,Coincidence
0.4, T:Dream Lover,Mera Naam Joker
0.34615384615384615, T:When Things were Rotten,Haathi Mere Saathi
0.33333333333333337, T:Kazaam,Benaam
0.6428571428571428, T:Black Magic,Black Magic
0.38095238095238093, T:The Barton Mystery,Baton Baton Mein
0.6875, T:Beloved Enemy,Beloved Enemy
0.36363636363636365, T:Basquiat,Khubsoorat
0.4, T:Bed Of Roses,Red Rose
0.4545454545454546, T:Das Boot,Saboot
0.41666666666666663, T:Rama Dama,Naram Garam
0.4782608695652174, T:Two Friends,"Just Let It Go, Friends"
0.33333333333333337, T:Vroom!,Masoom
0.4285714285714286, T:Hero,Hero
0.41666666666666663, T:Mirandi,Rang Birangi
0.47058823529411764, T:The Odd Couple,The Old Temple
0.4444444444444444, T:Kadosh,Khamosh
0.33333333333333337, T:\UN,Arjun
0.3529411764705882, T:Amelia Earhart,Chameli Ki Shaadi
0.26315789473684215, T:Aint Misbehavin',Anubhav
0.375, T:Yerma,Karma
0.4444444444444444, T:Havana,Tahkhana
0.375, T:Star of India,Mr. India
0.36363636363636365, T:The Arab,Tezaab
0.41666666666666663, T:Alamo Bay,Maalamaal
0.4444444444444444, T:Ramona,Veerana
0.368421052631579, T:Chained for Life,Maine Pyar Kiya
0.3125, T:The Dark Past,Bandh Darwaza
0.5, Tm:Devil's Rain,Devil's Domain
0.4, T:Anjuman,Saajan
0.33333333333333337, T:Always,100 Days
0.38095238095238093, T:School for Secrets,Phool Aur Kaante
0.5, T:Earth,Heart
0.36363636363636365, T:A Royal Scandal,Jo Jeeta Wohi Sikandar
0.38888888888888884, T:Sugata Sanshiro,Suryavanshi
0.4, Tm:The Amateur,Chamatkar
0.36363636363636365, T:Hanussen,Aankhen
0.2857142857142857, T:Chain of Desire,Hum Hain Rahi Pyar Ke
0.41666666666666663, T:Mon Oncle,King Uncle
0.3125, T:Lethal Weapon,Khal Nayak
0.4, T:Mata Hari,Waqt Hamara Hai
0.7391304347826086, T:The Lady in Question,The Lady in Question
0.5, T:Meet the Applegates,Meet the Patels
0.3846153846153846, Tm:Lovers and Other Strangers,The Legendary Giulia and Other Miracles
0.5, T:La Iocandiera,Natale in crociera
0.4054054054054054, T:The Lair of the White Worm,The Inside of the White Slave Traffic
0.5714285714285714, T:Off Season,A Brief Season
0.7272727272727273, T:Three Men in a Boat,Three Men in a Boat
0.4444444444444444, T:The Ghost of St.Michaels,The Ghost of Flight 401
